set(66,-19200,-4566,250,0)
set(66,-30930,-10950,250,90)
set(66,-18956,-15316,250,180)
set(67,-2540,13530,250,-90)
set(67,-10412,30752,250,0)
set(67,-18328,20665,250,90)
set(67,-12589,17228,250,180)
set(67,-27762,18854,250,-90)
set(67,-25510,-7454,250,0)
set(67,-28874,-16168,250,90)
set(67,-5181,-15100,250,180)
set(68,-2639,2661,250,-90)
set(68,-23824,29097,250,90)
set(68,-29471,2621,250,180)
set(68,-19559,-11925,250,-90)
set(68,-11899,-2467,250,0)
set(68,-3316,-17192,250,90)
set(69,-8464,-19568,250,180)
set(69,1560,5940,250,-90)
set(69,-19312,20216,250,180)
set(69,-19416,34704,250,-90)
set(65,-5920,34540,250,0)
set(65,-27284,13220,250,90)
set(65,-18700,14948,250,180)
set(65,-19900,500,250,-90)
set(65,-3750,-23450,250,0)
set(69,1868,-6908,250,0)
set(68,-19796,-22992,250,0)
set(69,-10172,26896,250,180)
set(69,-29180,-13964,250,-90)
set(65,1720,-14688,250,90)
set(65,-12520,-7708,250,180)
pile(873,3,4,-4276,-3909)
pile(810,5,5,-4424,-5056)
pile(4446,5,4,-3980,-2910)
pile(1667,2,4,-3277,-4464)
pile(1563,2,4,-4868,-2059)
pile(1232,2,4,-4759,6144)
pile(3005,2,4,-3686,5774)
pile(3101,2,4,-2317,6514)
pile(9353,2,4,1827,2481)
pile(1543,2,4,1420,3295)
pile(3813,2,4,1531,-4253)
pile(2492,2,4,2012,-5141)
pile(1256,2,4,-3241,13764)
pile(3759,2,4,-4092,13505)
pile(1824,2,4,-3981,15318)
pile(6680,3,3,-4203,16798)
pile(8463,3,3,-4869,14430)
pile(2723,3,3,-4831,29331)
pile(6332,2,2,-4165,28406)
pile(4477,2,2,-3536,29701)
pile(7706,2,2,-3277,28184)
pile(3794,2,2,-19684,27130)
pile(9947,2,2,-19018,26242)
pile(1392,5,2,-19351,25021)
pile(6026,5,2,-20313,25983)
pile(2044,5,2,-19462,23393)
pile(9268,5,2,-11352,9208)
pile(1358,5,2,-12055,10836)
pile(9078,3,5,-10029,19965)
pile(6467,3,5,-10954,19188)
pile(2311,3,5,-13104,20517)
pile(4794,3,5,-11846,20110)
pile(8573,3,5,-12754,8741)
pile(267,2,3,-20461,19183)
pile(8564,2,3,-20017,14299)
pile(5667,2,3,-20246,17077)
pile(1663,2,3,-18556,16830)
pile(7729,5,3,-19748,9170)
pile(796,5,3,-20585,7434)
pile(4886,6,2,-18787,8953)
pile(8073,4,6,-19128,7000)
pile(6519,4,6,-20275,6194)
pile(1793,2,2,-20069,-2307)
pile(3000,2,2,-18829,-1935)
pile(3046,2,2,-18236,4674)
pile(1310,2,2,-19538,3775)
pile(104,2,2,-11887,6387)
pile(7627,2,2,-12042,807)
pile(2823,2,2,-2702,-12709)
pile(3451,2,2,-2361,-13639)
pile(7816,2,2,-4562,-13453)
pile(6505,5,4,-4066,-11624)
pile(6488,2,5,2475,-12430)
pile(9800,2,5,1762,-10694)
pile(19,3,2,1824,-13143)
pile(1103,3,2,1526,-20260)
pile(8034,3,2,999,-21562)
pile(9413,5,2,-4178,-19361)
pile(6561,5,2,-11621,-14237)
pile(3799,5,2,-10288,-15167)
pile(7167,4,4,-10164,-13741)
pile(2411,4,4,-3900,9320)
pile(595,4,4,-4180,1620)
pile(7455,4,4,-20220,-16870)
pile(81,4,4,-19730,-17780)
pile(2087,2,3,-20010,-15400)
pile(6858,2,3,-21900,-17850)
pile(1160,2,3,-11330,-2520)
pile(1047,2,3,-11470,-6440)
pile(3092,2,3,-12100,-5250)
pile(9095,3,3,-11260,-3990)
pile(9553,3,3,-12170,770)
pile(2279,3,3,-11367,1917)
pile(5254,3,3,-27178,6811)
pile(6194,3,3,-27502,5920)
pile(8606,3,3,-28636,6460)
pile(1078,5,6,-27961,7945)
pile(259,5,6,-27070,20149)
pile(6470,5,5,-27043,16828)
pile(5382,2,2,-26908,18907)
pile(5496,2,2,-26152,17827)
pile(4610,2,2,-28690,22660)
pile(6594,2,2,-27394,22228)
pile(715,2,2,-28769,4039)
pile(1133,2,2,-29741,6253)
pile(4546,2,2,-32009,286)
pile(7537,2,2,-32252,-605)
pile(7910,2,2,-32468,-2036)
pile(407,6,5,-32011,-4473)
pile(3956,3,4,-32971,-14106)
pile(6779,3,4,-31189,-8058)
pile(5874,3,4,-32026,-13674)
pile(5435,3,4,-31324,-15375)
pile(6211,6,3,-31837,-9219)
pile(4191,6,3,-29056,-17292)
pile(2867,6,3,-31027,-17373)
pile(1086,4,3,-28744,-22175)
pile(7165,4,3,-31120,-21662)
pile(4037,4,3,-32254,-20123)
pile(2082,4,3,-23148,-10656)
pile(9409,4,3,-22284,-12288)
pile(7853,3,3,-18684,-6672)
pile(9428,3,3,-25532,1056)
pile(7607,3,3,-26396,-480)
pile(6539,3,3,-10336,29728)
pile(9245,3,3,-13408,29584)
pile(3785,3,3,-12352,28768)
pile(8540,3,3,-16624,29488)
pile(2385,3,3,-27396,25888)
pile(877,4,3,-28452,28720)
pile(1381,6,4,-26484,27616)
pile(6036,6,4,380,19436)
pile(2204,4,6,812,21500)
pile(5245,4,6,1772,17276)
pile(8038,4,6,1676,14108)
pile(2492,5,4,1592,-11888)
pile(1491,4,3,1468,28720)
pile(528,4,3,-8036,34396)
pile(1834,2,2,-9524,34396)
pile(8427,2,2,-9044,34780)
pile(2160,2,2,-13652,34396)
pile(3684,2,2,-25540,34292)
pile(9734,2,2,-22372,34436)
pile(3117,2,2,-23140,34724)
pile(7387,6,6,-24292,34676)
pile(6395,6,6,-12180,-19472)
pile(7451,5,5,-12996,-22784)
pile(4777,2,4,-15732,-20960)
pile(3813,2,4,-15348,-21680)
pile(2622,2,4,-9876,-22400)
pile(7074,2,4,-11076,-22592)
pile(9984,2,4,-7236,-22688)
pile(5993,2,4,-18180,-22880)
pile(368,5,5,-22752,-23024)
pile(3767,5,6,-27475,17850)
pile(1857,6,5,-31860,-6480)
pile(1459,3,4,-30900,-3640)
pile(2062,3,4,-32340,-5520)
pile(8996,6,3,-30780,-12220)


maxr(13,4800,-23000)
maxt(8,37000,-31200)
maxl(13,-33600,-23000)
maxb(8,-25400,-31200)






