snap(5,-25,35)
sky(370,260,200)
ground(202,209,196)
polys(202,209,196)
clouds(255,255,255,10,-843)
set(15,-25900,35450,250,180)
set(17,-25900,40000,250,0)



set(73,4350,-2800,250,0)
set(73,-1625,2775,250,90)
set(73,-2400,6175,250,180)
set(73,2850,3450,250,-90)
set(73,-6025,-2425,250,0)
set(73,-6150,9100,250,90)
set(73,4050,7125,250,180)
set(73,-1975,11975,250,-90)
set(73,2300,14500,250,0)
set(73,-5650,18375,250,90)
set(73,3525,20525,250,180)
set(73,-1950,23600,250,-90)
set(73,-1450,28425,250,0)
set(73,2225,29150,250,90)
set(73,-1950,33975,250,180)
set(73,2525,38850,250,-90)
set(73,-3200,47250,250,0)
set(73,-5475,51725,250,90)
set(73,-8975,46375,250,180)
set(73,-9325,42350,250,-90)
set(73,-7100,37725,250,0)
set(73,-12700,51050,250,90)
set(73,-13850,47100,250,180)
set(73,-15550,41425,250,-90)
set(73,-7550,31975,250,0)
set(73,-6640,24004,250,90)
set(73,-20125,46250,250,180)
set(73,-22250,41975,250,-90)
set(73,-23475,50650,250,0)
set(73,-26700,47225,250,90)
set(73,-30875,50575,250,180)
set(73,-33225,42775,250,-90)
set(73,-45125,50025,250,0)
set(73,-40600,46850,250,90)
set(73,-40300,42500,250,180)
set(73,-37925,38750,250,-90)
set(73,-46425,42650,250,0)
set(73,-50575,42750,250,90)
set(73,-52625,37450,250,180)
set(73,-46600,36325,250,-90)
set(73,-41700,35875,250,0)
set(73,-46625,29650,250,90)
set(73,-50850,33050,250,180)
set(73,-42100,27675,250,-90)
set(73,-52425,24675,250,0)
set(73,-49775,25900,250,90)
set(73,-45950,23000,250,180)
set(73,-42075,12975,250,-90)
set(73,-49875,15375,250,90)
set(73,-46700,16550,250,180)
set(73,-46125,8200,250,-90)
set(73,-41550,5550,250,0)
set(73,-46800,3650,250,90)
set(73,-50500,1475,250,180)
set(73,-52575,6750,250,-90)
set(73,-46850,-6225,250,0)
set(73,-40725,-875,250,90)
set(73,-42500,725,250,180)
set(74,2075,-6150,250,-90)
set(74,-5900,1200,250,0)
set(74,-1525,-2050,250,90)
set(74,3075,375,250,180)
set(74,2725,9600,250,-90)
set(74,-1775,9325,250,0)
set(74,3900,13325,250,90)
set(74,-1975,13750,250,180)
set(74,-6475,15400,250,-90)
set(74,-6650,12225,250,0)
set(74,-5375,7150,250,90)
set(74,3575,17275,250,180)
set(74,-2025,20825,250,-90)
set(74,-6025,21875,250,0)
set(74,3450,23100,250,90)
set(74,1600,21575,250,180)
set(74,-1900,29300,250,-90)
set(74,-5875,32125,250,0)
set(74,2675,35600,250,90)
set(74,5550,32750,250,180)
set(74,-2125,40850,250,-90)
set(74,-1975,47075,250,0)
set(74,-650,50725,250,90)
set(74,-8425,51125,250,180)
set(74,-11150,46400,250,-90)
set(74,-6075,41950,250,0)
set(74,-12625,42850,250,90)
set(74,-17725,47100,250,180)
set(74,-16025,51850,250,-90)
set(74,-18400,50725,250,0)
set(74,-19750,42800,250,90)
set(74,-26800,42725,250,180)
set(74,-30875,42075,250,-90)
set(74,-33475,46550,250,90)
set(74,-34975,41150,250,180)
set(74,-34575,50750,250,-90)
set(74,-43150,47225,250,0)
set(74,-42600,40650,250,90)
set(74,-50000,46600,250,-90)
set(74,-45825,46175,250,0)
set(74,-46925,39800,250,90)
set(74,-50175,38500,250,180)
set(74,-46225,32325,250,-90)
set(74,-42275,32600,250,0)
set(74,-50550,28700,250,90)
set(74,-46975,25600,250,180)
set(74,-41125,22275,250,-90)
set(74,-43375,20675,250,0)
set(74,-42725,9650,250,90)
set(74,-46800,13725,250,180)
set(74,-49700,9400,250,-90)
set(74,-51325,13400,250,0)
set(74,-52375,775,250,90)
set(74,-52850,20125,250,180)
set(74,-52150,48900,250,-90)
set(74,-43100,-5375,250,0)
set(74,-41040,7160,250,90)
set(74,-42500,29490,250,180)
set(74,-42230,23790,250,-90)
set(75,4475,2400,250,0)
set(75,2875,-2650,250,90)
set(75,-2150,700,250,180)
set(75,-5400,3850,250,-90)
set(75,-1325,6050,250,0)
set(75,-5725,5850,250,90)
set(75,2125,11625,250,180)
set(75,-1325,12800,250,-90)
set(75,-2050,10375,250,0)
set(75,-2050,16625,250,90)
set(75,3175,24700,250,180)
set(75,2200,22450,250,-90)
set(75,2075,25900,250,0)
set(75,-2000,25775,250,90)
set(75,-5025,31500,250,180)
set(75,-8475,28200,250,-90)
set(75,-6725,25625,250,0)
set(75,-10600,31550,250,90)
set(75,-1300,39750,250,180)
set(75,-1425,43550,250,-90)
set(75,-2550,50900,250,0)
set(75,-7575,46425,250,90)
set(75,-14375,42325,250,180)
set(75,-10625,41525,250,-90)
set(75,-20050,40750,250,0)
set(75,-25400,42925,250,90)
set(75,-28225,51475,250,180)
set(75,-31225,47050,250,-90)
set(75,-52250,46975,250,0)
set(75,-50325,44250,250,90)
set(75,-46400,39200,250,180)
set(75,-50300,34900,250,-90)
set(75,-42625,26775,250,0)
set(75,-46725,24300,250,90)
set(75,-46700,27750,250,180)
set(75,-52625,28800,250,-90)
set(75,-52300,4975,250,0)
set(75,-46725,-1975,250,90)
set(75,-42150,-2850,250,180)
set(75,-42725,2900,250,-90)
set(75,-41575,8500,250,0)
set(75,-42225,31425,250,90)
set(75,-38525,37050,250,180)
set(75,-36925,42000,250,-90)
set(73,-10160,39644,250,0)
set(73,-10446,34244,250,90)
set(73,-10226,27490,250,180)
set(73,-8950,22934,250,-90)
set(73,-12316,16818,250,0)
set(73,-12092,6759,250,90)
set(73,-10075,-786,250,180)
set(74,-9391,37959,250,-90)
set(74,-12223,35252,250,0)
set(74,-8401,31808,250,90)
set(74,-10483,29407,250,180)
set(74,-13446,24512,250,-90)
set(74,-12984,21026,250,0)
set(74,-11093,17883,250,90)
set(74,-13004,8528,250,180)
set(74,-15356,6932,250,-90)
set(74,-17960,10460,250,0)
set(74,-17834,22472,250,90)
set(74,-14222,17684,250,180)
set(74,-24372,286,250,-90)
set(74,-23826,4948,250,0)
set(74,-28698,4906,250,90)
set(74,-38208,24116,250,180)
set(74,-39216,16514,250,-90)
set(74,-40980,18782,250,0)
set(74,-32076,24914,250,90)
set(74,-24390,26174,250,180)
set(74,-33042,24830,250,-90)
set(74,-37368,15884,250,0)
set(74,-39972,10886,250,90)
set(75,-36318,15590,250,180)
set(75,-31740,22184,250,-90)
set(75,-36780,29030,250,0)
set(75,-23924,6378,250,90)
set(75,-30644,7344,250,180)
set(75,-32282,-1770,250,-90)
set(75,-17036,-1182,250,0)
set(75,-15296,12150,250,90)
set(75,-17396,22902,250,180)
set(75,-29870,24666,250,-90)
set(75,-29900,39352,250,0)
set(75,-18812,31162,250,90)
pile(7888,3,4,-15686,35390)
pile(5083,3,4,-15014,34340)
pile(9674,5,3,-14846,35558)
pile(8571,5,3,-16232,33542)
pile(5981,5,3,-7614,24484)
pile(5379,6,3,-9000,25492)
pile(1612,6,3,-8034,23476)
pile(4837,5,6,-17988,21586)
pile(3042,5,6,-17946,20578)
pile(8872,3,2,-12154,7040)
pile(6630,3,2,-11524,7250)
pile(8417,3,2,-11566,6326)
pile(3662,3,5,-13036,5990)
pile(6036,3,5,-12154,11282)
pile(2272,3,5,-16144,14516)
pile(8660,6,6,-16228,13298)
pile(3881,6,6,-9104,-3058)
pile(9442,6,6,5240,8898)
pile(4856,5,5,4946,10872)
pile(3783,5,5,5324,7302)
pile(809,5,5,3545,21830)
pile(3758,4,2,3270,21005)
pile(9857,6,2,4535,21060)
pile(3643,6,2,-12680,30300)
pile(2888,6,2,-14440,30080)
pile(7855,6,2,8185,36870)
pile(173,6,2,6865,37475)
pile(2848,6,2,4390,41820)
pile(7395,6,2,-12660,39950)
pile(3138,3,6,7580,40995)
pile(861,3,6,6370,40280)
pile(6793,3,6,-11065,34835)
pile(8623,3,6,-11725,34670)
pile(4142,5,4,4235,31005)
pile(8773,5,4,4070,29740)
pile(8518,5,4,3270,8445)
pile(868,5,4,-1955,15265)
pile(2778,5,4,-1515,14220)
pile(3309,5,4,-7160,4830)
pile(9111,4,3,-19920,40800)
pile(9764,2,5,-18930,39975)
pile(1883,2,5,-18500,40745)
pile(3980,5,3,-17785,39645)
pile(6857,5,3,-1835,51085)
pile(3249,5,5,-2990,52075)
pile(5143,6,4,-3155,50700)
pile(1111,4,6,-4310,51360)
pile(6710,4,5,-37155,40590)
pile(1257,4,5,-38090,39490)
pile(3856,5,3,-36715,39215)
pile(6984,5,3,-35780,37675)
pile(7178,4,5,-33855,36630)
pile(6262,3,3,-32810,37950)
pile(5486,5,2,-45570,46860)
pile(9894,6,2,-40895,35640)
pile(1956,6,2,-52920,41800)
pile(8049,4,4,-52920,40590)
pile(5248,4,4,-54195,39120)
pile(502,4,4,-51940,38845)
pile(7915,4,4,-32910,27790)
pile(4301,4,3,-31795,28185)
pile(2778,4,4,-32895,29010)
pile(3451,4,4,-32070,26205)
pile(7889,4,4,-41255,24225)
pile(2800,4,4,-38450,24830)
pile(4860,4,2,-39110,23840)
pile(8574,4,2,-39880,25215)
pile(3012,4,2,-51920,33010)
pile(8454,4,2,-51645,32350)
pile(5408,4,2,-46420,22280)
pile(6343,2,5,-46860,21400)
pile(4915,6,3,-46750,23600)
pile(7089,6,3,-41260,1565)
pile(5500,6,3,-40820,2995)
pile(204,6,5,-41865,2775)
pile(9251,3,5,-39555,1620)
pile(9175,3,5,-51630,27375)
pile(4228,3,3,-53115,26330)
pile(7791,3,3,-56085,18630)
pile(1438,3,3,-55095,19455)
pile(3844,2,5,-54985,18135)
pile(4493,4,2,-53665,18960)
pile(6093,4,6,-55975,17200)
pile(9634,4,6,-51850,12085)
pile(732,4,6,-32270,14205)
pile(2549,4,6,-33205,15250)
pile(9543,4,6,-30620,3150)
pile(251,4,6,-33700,14095)
pile(497,4,6,-35240,17725)
pile(1615,2,6,-34635,15800)
pile(4500,2,6,-32305,1775)
pile(4763,2,6,-31700,2105)
pile(6217,2,6,-33075,785)
pile(1631,2,6,-30435,1885)
pile(2530,5,4,-31975,950)
pile(7247,5,4,-32580,4250)
pile(9945,5,4,-33130,2765)
pile(6957,5,4,-16480,29110)
pile(6720,5,4,-53705,3985)
pile(925,5,4,-55190,4590)
pile(4885,5,4,-54695,1400)
set(75,-16975,2400,250,0)
set(74,-17925,650,250,90)
set(73,-16000,900,250,180)
set(73,-18515,5990,250,-90)
set(73,-33824,10544,250,0)
set(73,-35708,34568,250,90)
set(73,-18752,36892,250,180)
set(73,-14504,27668,250,-90)
set(73,-18316,15648,250,0)
set(73,-27144,-4452,250,90)
set(74,-32712,-4004,250,180)
set(74,-38172,1736,250,-90)
set(74,-38052,-3868,250,0)
set(74,-36680,8132,250,90)
set(74,-30212,19012,250,180)
set(74,-38304,26740,250,-90)
set(74,-30128,33368,250,0)


maxr(13,7000,-6000)
maxt(13,54000,-53000)
maxl(13,-55400,-6000)
maxb(13,-8400,-53000)







