snap(15,-20,-50)
sky(194,224,255)
ground(188,194,171)
polys(188,194,171)
clouds(255,255,255,10,-1281)
pile(8161,4,4,-19885,10640)
pile(283,4,4,-19710,12215)
pile(9259,4,4,-21040,13650)
pile(5765,5,2,-7005,12885)
pile(4280,5,3,-6550,12080)
pile(2181,5,6,-8475,13130)
pile(9268,3,6,-13175,11205)
pile(842,3,6,-14435,11765)
pile(1326,3,6,-21515,25725)
pile(1831,3,2,-20815,26180)
pile(6410,5,5,-20710,25270)
pile(2572,5,5,-18610,26110)
pile(3944,5,5,-5585,24060)
pile(6688,5,5,-18335,39340)
pile(725,3,3,-17075,40180)
pile(2609,3,3,-17215,38535)
pile(2580,3,3,-7625,42700)
pile(5661,3,3,-7765,39480)
pile(1038,6,4,6115,29425)
pile(3095,6,4,1590,20695)
pile(6652,6,4,5425,5410)
pile(8841,2,4,5740,6390)
pile(9465,2,4,5180,7335)
pile(7870,2,4,6545,30720)
pile(5062,2,4,7000,26240)
pile(957,2,4,6615,27780)
pile(3530,5,3,7280,28235)



maxr(11,7000,-5100)
maxb(8,-7500,-29000)
maxl(11,-31400,-5100)
maxt(8,45300,-29000)




