set(23,-1700,233000,250,180)
set(37,-1550,233600,250,0)
set(37,-1850,232400,250,0)

set(23,1700,217000,250,0)
set(23,1700,217000,250,180)
set(37,1550,217600,250,0)
set(37,1850,216400,250,0)

set(23,2700,225000,250,0)
set(23,2700,225000,250,180)
set(37,2550,225600,250,0)
set(37,2850,224400,250,0)

set(23,1700,233000,250,0)
set(23,1700,233000,250,180)
set(37,1550,233600,250,0)
set(37,1850,232400,250,0)


set(45,0,209739,250,0)pr
set(46,0,214219,250,0)pr
set(46,0,219819,250,0)pr
set(46,0,225419,250,0)pr
set(45,0,229899,250,180)pr
chk(40,0,235000,250,0)
set(10,0,236008,250,0)

set(10,0,241608,250,0)
set(10,0,247208,250,180)
set(49,-800,247208,250,0)
set(49,800,247208,250,180)
set(10,0,252808,250,180)pr
set(10,0,258408,250,0)
set(26,0,258408,250,0)pr
set(10,0,264008,250,0)
set(10,0,269608,250,180)
set(32,-350,274808,250,0)
set(54,350,274808,250,0)
set(10,0,275208,250,180)
set(32,350,277808,250,0)
set(54,-350,277808,250,0)
set(10,0,280808,250,0)
chk(40,0,280808,250,0)
set(10,0,286408,250,0)
set(10,0,292008,250,0)
set(10,0,297608,250,180)pr
set(26,0,298608,250,0)pr
set(23,0,300408,250,180)

set(23,0,310000,250,0)
set(45,0,311680,250,180)
set(10,0,317789,250,0)
set(20,0,323389,250,180)
set(44,0,328989,250,180)pr
set(43,0,334589,250,0)
set(53,0,334589,250,0)pr
set(43,0,340189,250,0)
set(43,0,345789,250,0)
set(43,0,351389,250,180)
set(43,0,356989,250,0)
set(33,0,356989,250,180)
set(43,0,362589,250,180)
set(33,0,362589,250,0)
set(44,0,368189,250,0)pr
chk(42,0,370189,250,0)
set(15,0,373789,250,0)
set(15,0,379389,250,0)
set(15,0,384989,250,0)
set(15,0,390589,250,0)
set(20,0,396189,250,0)
set(23,0,398989,250,180)
chk(40,0,399989,250,0)

set(23,2800,407000,250,90)
set(10,0,407000,250,90)
set(23,-2800,407000,250,-90)

set(65,-1920,-2608,250,90)
set(65,2880,3216,250,180)
set(65,-2176,10256,250,-90)
set(65,3488,30540,250,0)
set(65,-4128,49444,250,90)
set(65,2240,67140,250,180)
set(65,2880,86056,250,-90)
set(65,-4384,109124,250,0)
set(65,3936,137188,250,90)
set(65,-1952,152964,250,180)
set(65,-1088,167712,250,-90)
set(65,3776,178844,250,0)
set(65,-3040,192260,250,90)
set(65,3200,238456,250,180)
set(65,3392,255324,250,-90)
set(65,-3712,265380,250,0)
set(65,-2176,281732,250,90)
set(65,3136,297084,250,180)
set(65,-1696,304936,250,-90)
set(65,-2816,333116,250,0)
set(65,3936,355520,250,90)
set(65,3008,382444,250,180)
set(65,-2944,397572,250,-90)
set(65,3744,405048,250,0)
set(66,-1888,3200,250,90)
set(66,1664,14288,250,180)
set(66,-3328,24516,250,-90)
set(66,-4544,36248,250,0)
set(66,2848,46436,250,90)
set(66,3040,59680,250,180)
set(66,-3648,62912,250,-90)
set(66,-2496,75084,250,0)
set(66,3264,85284,250,90)
set(66,2464,96380,250,180)
set(66,-3232,103668,250,-90)
set(66,3872,118612,250,0)
set(66,-2816,136356,250,90)
set(66,2720,148260,250,180)
set(66,4704,161684,250,0)
set(66,-1952,177076,250,90)
set(66,2624,186704,250,180)
set(66,3968,198704,250,-90)
set(66,-4544,205832,250,0)
set(66,-3360,220892,250,90)
set(66,-1568,236684,250,180)
set(66,-1728,248332,250,-90)
set(66,2944,263764,250,0)
set(66,2880,277208,250,90)
set(66,-2368,291080,250,180)
set(66,2400,308408,250,-90)
set(66,2880,321668,250,0)
set(66,2656,348676,250,90)
set(66,4480,399716,250,-90)
set(67,2496,-580,250,0)
set(67,2656,9756,250,90)
set(67,4736,25904,250,180)
set(67,-2240,40028,250,-90)
set(67,4032,56060,250,0)
set(67,-1824,72492,250,90)
set(67,-3552,86680,250,180)
set(67,-3392,102428,250,-90)
set(67,4288,115784,250,0)
set(67,-2912,128312,250,90)
set(67,-2272,145188,250,180)
set(67,-672,163916,250,-90)
set(67,2624,173676,250,0)
set(67,-1184,189112,250,90)
set(67,-2208,204184,250,-90)
set(67,2176,229208,250,0)
set(67,2368,244712,250,90)
set(67,-2304,275968,250,180)
set(67,2592,289728,250,-90)
set(67,-2240,311048,250,0)
set(67,-2016,323720,250,90)
set(67,-2336,345252,250,180)
set(67,4000,366428,250,-90)
set(67,-2144,393788,250,0)
set(67,3712,397240,250,90)
set(70,2464,564,250,180)
set(70,-1984,15800,250,-90)
set(70,-2272,23380,250,0)
set(70,2688,38584,250,90)
set(70,4832,51860,250,180)
set(70,-2560,61048,250,-90)
set(70,-3456,77260,250,0)
set(70,3808,81844,250,90)
set(70,3328,94344,250,180)
set(70,-3072,99624,250,-90)
set(70,4064,108956,250,90)
set(70,4512,126860,250,180)
set(70,-2560,142328,250,-90)
set(70,-4544,161884,250,0)
set(70,-2176,178960,250,90)
set(70,3616,196544,250,180)
set(70,-3488,203864,250,-90)
set(70,3968,213792,250,0)
set(70,-3424,230036,250,90)
set(70,-2976,244504,250,180)
set(70,3104,261200,250,-90)
set(70,1632,271548,250,0)
set(70,-3136,289708,250,90)
set(70,-2272,300636,250,180)
set(70,128,305644,250,-90)
set(70,-3584,329508,250,0)
set(70,-2304,343716,250,90)
set(70,3328,372148,250,180)
set(70,-2336,385328,250,-90)
set(70,-3360,403788,250,0)
set(71,-2720,4444,250,90)
set(71,2720,-5156,250,180)
set(71,3520,12940,250,-90)
set(71,1600,26532,250,0)
set(71,-3328,40480,250,90)
set(71,-3264,52524,250,180)
set(71,-2848,69664,250,-90)
set(71,3232,80556,250,0)
set(71,-2592,95992,250,90)
set(71,-2880,118160,250,180)
set(71,-4000,131348,250,-90)
set(71,2816,146056,250,0)
set(71,3392,154804,250,90)
set(71,384,164732,250,180)
set(71,2016,181688,250,-90)
set(71,-3200,201496,250,0)
set(71,-3744,217184,250,180)
set(71,-1696,236604,250,-90)
set(71,2112,243980,250,0)
set(71,-2688,255664,250,180)
set(71,-2080,274820,250,-90)
set(71,2112,285556,250,0)
set(71,-4256,296060,250,90)
set(71,3680,314204,250,180)
set(71,-2336,321264,250,-90)
set(71,3968,330840,250,0)
set(71,-4416,341288,250,90)
set(71,-4544,356788,250,180)
set(71,-2528,365840,250,-90)
set(71,-2368,378192,250,0)
set(71,-4448,395076,250,90)
set(71,1920,400528,250,180)
set(72,2656,8644,250,-90)
set(72,3328,20900,250,0)
set(72,-4192,33016,250,90)
set(72,3264,48748,250,180)
set(72,-3680,66984,250,-90)
set(72,3584,77112,250,0)
set(72,-2784,85488,250,90)
set(72,4320,101764,250,180)
set(72,-2528,124760,250,-90)
set(72,-3424,151292,250,0)
set(72,-1728,173732,250,90)
set(72,-3296,189724,250,180)
set(72,3936,206532,250,-90)
set(72,3552,233828,250,0)
set(72,-3584,261524,250,90)
set(72,-2048,315520,250,180)
set(72,-3392,350968,250,-90)
set(72,4256,391976,250,0)
set(72,4928,363064,250,90)
set(66,-2332,379808,250,180)
set(68,3127,376642,250,-90)
set(68,3625,342018,250,90)
pile(9884,3,4,-2175,-225)
pile(5236,3,6,-4000,2100)
pile(7308,5,5,3275,6775)
pile(8442,5,5,2475,-2300)
pile(3364,5,5,-2575,-4725)
pile(8017,2,2,-4025,-225)
pile(9765,2,2,-4000,7375)
pile(9052,4,3,-2750,6900)
pile(8301,4,3,-2675,13250)
pile(439,2,6,-2750,12275)
pile(9476,2,6,3275,11300)
pile(5398,2,6,3050,15650)
pile(9296,2,6,-1950,21125)
pile(5287,5,4,3075,23500)
pile(1877,5,4,-3575,29250)
pile(0,5,4,2725,35075)
pile(2083,2,5,3000,34050)
pile(5778,2,5,2540,29300)
pile(5907,2,5,-4468,28148)
pile(3823,2,5,-2964,35284)
pile(3711,2,3,5580,44720)
pile(4763,4,4,4012,45808)
pile(8700,4,4,-4940,55996)
pile(1351,4,4,-3820,58748)
pile(9644,2,3,-3514,47974)
pile(4557,2,3,-2732,55978)
pile(7237,2,3,-3376,54644)
pile(5749,2,3,3386,59014)
pile(9083,2,3,2508,64156)
pile(9393,2,3,4664,65696)
pile(6828,2,3,-4492,65948)
pile(9857,2,3,-3092,71268)
pile(3201,4,5,3544,69952)
pile(9537,4,5,3908,67292)
pile(3421,4,5,4456,74040)
pile(6726,3,3,5436,75860)
pile(765,4,6,-2908,81936)
pile(8212,2,3,-3636,83868)
pile(4218,2,3,4204,83952)
pile(9130,2,3,-4028,82860)
pile(8694,6,4,-3648,88816)
pile(6012,4,6,-4432,87388)
pile(8262,5,2,2904,89040)
pile(4453,5,6,3912,89600)
pile(7348,5,5,4108,87864)
pile(4280,4,5,3716,92176)
pile(8852,6,3,-4328,107116)
pile(8934,2,5,-3236,107732)
pile(7109,5,6,4636,112736)
pile(6356,3,3,-3568,112960)
pile(7070,3,3,-4352,114080)
pile(4071,3,3,-4856,111784)
pile(1314,3,3,5700,116750)
pile(7942,3,3,4700,115350)
pile(731,3,3,4050,119100)
pile(5777,3,3,-4750,120400)
pile(2744,3,5,3550,120850)
pile(5524,3,5,5750,123800)
pile(1880,4,4,4308,131068)
pile(912,4,4,-2768,138840)
pile(7904,5,6,3236,141070)
pile(4127,5,6,3160,142742)
pile(9305,5,6,-4022,155426)
pile(6651,5,6,-3224,155768)
pile(9454,3,6,-5048,156642)
pile(1208,3,6,1184,167180)
pile(6080,3,6,1298,166306)
pile(1548,3,6,3578,175566)
pile(1710,3,6,2552,175338)
pile(5335,3,6,2666,174008)
pile(5164,3,6,-2108,183598)
pile(7750,3,6,-1766,182800)
pile(6161,4,2,-3058,182458)
pile(9942,4,2,2528,192092)
pile(6693,4,2,2452,193156)
pile(299,3,2,-4084,196804)
pile(9442,3,2,-2944,196576)
pile(88,3,6,2186,194296)
pile(2868,3,6,3858,203620)
pile(4304,3,6,2680,203696)
pile(2405,2,4,-4578,211372)
pile(2872,2,4,-3400,211900)
pile(9385,2,4,-2792,211216)
pile(2506,2,4,3644,221622)
pile(8172,2,4,2884,220710)
pile(1519,2,4,3720,220482)
pile(6697,4,4,2542,221698)
pile(2630,4,4,-3652,228414)
pile(2198,4,5,-5324,228718)
pile(7461,4,5,-4564,227084)
pile(1908,4,5,3104,242136)
pile(1577,4,5,3522,241376)
pile(4779,5,5,-3394,241490)
pile(7290,6,4,3484,239932)
pile(9679,6,4,-2216,252792)
pile(6079,6,4,2724,258682)
pile(3854,2,3,-2862,252070)
pile(5068,2,3,-3356,253134)
pile(653,4,6,2686,256744)
pile(8128,4,6,-1836,260014)
pile(3092,4,6,-2406,261268)
pile(3293,4,6,-1798,262370)
pile(7901,4,6,2222,274010)
pile(8377,4,6,2868,273060)
pile(5414,4,5,-4352,271578)
pile(2045,4,5,-1870,287868)
pile(1584,4,5,-2896,287146)
pile(5043,4,5,4476,302762)
pile(7706,4,5,1626,303864)
pile(5980,4,5,-2696,313520)
pile(5756,2,5,-3874,312152)
pile(1709,2,5,-2658,312228)
pile(2523,2,5,3154,338400)
pile(781,5,3,-3686,338324)
pile(9768,5,3,2758,345500)
pile(954,5,3,4488,401454)



maxl(87,-6000,-5000)
maxr(87,6000,-5000)
maxb(3,-7400,-4800)
maxt(3,410200,-4800)
