name(The Fast & The Furious + The Radical)
snap(-40,-60,48)
sky(215,208,182)
ground(205,213,226)
polys(205,213,226)
clouds(255,255,255,7,-1343)
set(67,61952,47336,250,-90)
set(67,65676,33108,250,0)
set(67,61672,20944,250,90)
set(67,47032,-3132,250,180)
set(67,28340,-6044,250,-90)
set(67,2100,-752,250,0)
set(68,2292,11500,250,90)
set(68,1932,36686,250,-90)
set(68,1782,56174,250,90)
set(68,13012,74650,250,-90)
set(68,38249,70585,250,90)
set(68,53669,74116,250,180)
set(68,65703,62189,250,-90)
set(68,61835,51579,250,0)
set(68,66358,41079,250,90)
set(68,61397,35299,250,180)
set(68,66391,21638,250,-90)
set(68,65701,1558,250,90)
set(68,53730,-6294,250,180)
set(68,36414,-6213,250,-90)
set(68,26051,-6305,250,0)
set(68,17120,-2598,250,90)
set(70,-2100,5350,250,0)
set(70,2100,16475,250,90)
set(70,-1850,18625,250,180)
set(70,1850,32050,250,-90)
set(70,-1950,26400,250,0)
set(70,-1550,38800,250,90)
set(70,2050,53400,250,180)
set(70,-2125,69650,250,-90)
set(70,6450,74300,250,0)
set(70,14525,70775,250,90)
set(70,36950,70525,250,180)
set(70,46400,74525,250,-90)
set(70,61900,69525,250,0)
set(70,62800,55725,250,90)
set(70,66000,51550,250,180)
set(70,61050,38800,250,-90)
set(70,61675,26000,250,0)
set(70,66175,10200,250,90)
set(70,47300,-6100,250,180)
set(70,35175,-3075,250,-90)
set(70,20625,-2800,250,0)
set(70,9525,-6725,250,90)
set(70,-1975,-3725,250,180)
set(71,2450,9400,250,-90)
set(71,1775,23950,250,0)
set(71,2000,30775,250,90)
set(71,-1850,47675,250,180)
set(71,-1925,55525,250,-90)
set(71,1625,65625,250,90)
set(71,24025,70725,250,180)
set(71,32475,74825,250,-90)
set(71,42025,74550,250,0)
set(71,53750,70550,250,90)
set(71,65525,70750,250,180)
set(71,65325,65075,250,-90)
set(71,66025,44400,250,0)
set(71,61550,30650,250,90)
set(71,66025,24950,250,180)
set(71,61525,15700,250,-90)
set(71,65900,4350,250,0)
set(71,57950,-6075,250,90)
set(71,46200,-2675,250,180)
set(71,31950,-6000,250,-90)
set(71,9100,-2750,250,0)
set(72,-2250,13875,250,0)
set(72,-2025,59950,250,90)
set(72,29050,70225,250,180)
set(72,45225,70525,250,-90)
set(72,66300,36800,250,0)
set(72,61150,12000,250,90)
set(72,61450,2050,250,180)
set(72,65675,-4100,250,-90)
set(72,54825,-2450,250,0)
set(72,16250,-6200,250,90)
set(69,-1200,73780,250,180)
set(69,19077,70940,250,-90)
set(69,58375,74550,250,0)
set(69,61130,7205,250,90)
pile(6867,5,4,13683,24102)
pile(1843,5,4,21081,26431)
pile(2060,5,4,8340,50406)
pile(4103,5,4,12176,37391)
pile(8839,5,4,31904,32048)
pile(8521,5,4,43138,35062)
pile(3559,5,4,25602,44789)
pile(3241,5,4,39439,41364)
pile(5830,5,4,32863,61235)
pile(6528,5,4,26424,57125)
pile(806,5,4,53824,58495)
pile(6403,5,4,37795,50549)
pile(9427,5,4,45467,45069)
pile(7985,5,4,41631,60961)
pile(769,5,4,20396,61646)
pile(1010,5,4,18341,50275)
pile(6891,5,4,47385,17943)
pile(4872,5,4,29986,14381)
pile(8581,5,4,45330,12189)
pile(9817,5,4,50262,26574)
pile(8756,5,4,38891,18628)
pile(6300,5,4,24712,4142)
pile(7223,5,4,10327,9348)
pile(734,5,4,18821,16198)
pile(7172,5,4,33891,25925)
pile(8847,5,4,23342,33734)
pile(5612,5,4,34850,43872)
pile(9780,5,4,50837,5122)
pile(420,5,4,52892,33207)
pile(2606,5,4,48371,51906)
pile(7847,5,4,38192,63488)
pile(1540,5,4,10381,61159)
pile(2323,2,4,13669,42938)
pile(1543,2,4,16272,33759)
pile(892,2,4,27643,40335)
pile(5070,2,4,31753,53213)
pile(9690,2,4,44083,52117)
pile(8756,2,4,52440,43760)
pile(1595,2,4,47508,41157)
pile(536,2,4,41891,25539)
pile(6935,2,4,23259,20333)
pile(7658,2,4,51344,23073)
pile(447,2,4,16683,29786)
pile(377,2,4,9970,26498)
pile(8055,2,4,12299,19648)
pile(3982,2,4,14238,60423)
pile(7613,2,4,15057,57381)
pile(6815,2,4,52965,45564)
pile(3042,2,4,40446,26376)
pile(511,4,5,40563,24036)
pile(4719,4,5,13770,32460)
pile(9244,4,5,21991,8716)
pile(922,4,5,37201,3802)
pile(2337,4,5,47848,9067)
pile(9763,4,5,31585,34105)
pile(6873,4,5,30883,40072)
pile(292,4,5,52411,46273)
pile(4853,4,5,21640,48262)
pile(6863,4,5,6664,41125)
pile(8958,4,5,9004,17608)
pile(7389,4,5,42232,20884)
pile(1438,4,5,48784,42763)
pile(8,4,5,56974,15970)
pile(2466,4,5,16853,56901)
pile(7585,4,5,42476,57369)
pile(754,3,3,25394,52923)
pile(9124,3,3,31595,46371)
pile(387,3,3,45284,53976)
pile(6709,3,3,33233,60060)
pile(7652,3,3,16619,57720)
pile(3492,3,3,12758,37245)
pile(5695,3,3,35456,26130)
pile(3867,3,3,45050,19344)
pile(2096,3,3,29021,17823)
pile(1159,3,3,12875,19812)
pile(6283,3,3,9014,23439)
pile(3273,3,3,36626,32916)
pile(7528,3,3,17906,44031)
pile(6842,3,3,37796,53274)
pile(6619,3,3,29840,61581)
pile(819,5,4,51719,28119)
pile(9549,5,4,36158,13260)
pile(4806,2,6,18140,39468)
pile(4937,2,6,29840,43563)
pile(5458,2,6,45635,55146)
pile(7826,2,6,41306,61581)
pile(1929,2,6,21533,60177)
pile(7059,4,6,17555,47658)
pile(4723,4,6,20831,30342)
pile(8302,4,6,41774,15834)

maxl(0,-5000,-6500)
maxt(0,77500,-2600)
maxr(0,71800,-6500)
maxb(0,-8900,-2600)
