name(MASSIVE)
snap(19,10,-9)
sky(191,215,255)
ground(192,194,202)
polys(192,194,202)
clouds(255,255,255,6,-10000)
set(36,-3800,-60417,250,180)pr
set(25,-3800,-57017,250,180)
set(36,-3800,-55217,250,0)

set(25,-5700,-58617,250,0)
set(36,-5700,-60417,250,180)
set(25,-5700,-57017,250,180)
set(36,-5700,-55217,250,0)

set(18,-6655,-57817,250,-90)p
set(18,-12255,-57817,250,-90)p
set(18,-15745,-57817,250,90)p
set(22,-19050,-57817,250,90)
set(10,-22355,-57817,250,-90)
set(10,-27955,-57817,250,-90)
set(12,-33595,-56305,250,60)
set(14,-38187,-54793,250,90)
set(13,-39699,-50201,250,30)
set(10,-41211,-44561,250,0)
set(10,-41211,-38961,250,0)
set(10,-41211,-33361,250,0)
set(10,-41211,-27761,250,0)
set(10,-41211,-22161,250,0)
set(10,-41211,-16561,250,0)
set(10,-41211,-10961,250,0)p
set(10,-41211,-5361,250,0)p
chk(40,-41211,239,250,0)
set(10,-41211,239,250,0)p
set(12,-39699,5879,250,-30)p
set(10,-38187,11519,250,0)p
set(10,-38187,17119,250,0)p
set(10,-38187,22719,250,0)p
set(10,-38187,28319,250,0)p
set(10,-38187,33919,250,0)p
set(10,-38187,39519,250,0)p
set(10,-38187,45119,250,0)p
set(28,-38187,45119,250,0)pr
set(23,-38187,47119,250,180)p

set(13,-42723,5879,250,30)
set(10,-44235,11519,250,0)
set(10,-44235,17119,250,0)
set(10,-44235,22719,250,0)
set(10,-44235,28319,250,0)
set(10,-44235,33919,250,0)
set(10,-44235,39519,250,0)
set(10,-44235,45119,250,0)
set(37,-44235,46119,250,0)
set(37,-44235,46119,250,90)
set(50,-44235,47119,250,0)
set(23,-44235,47119,250,180)

set(24,-41211,75000,250,180)p
set(15,-41211,77790,250,0)p
set(15,-41211,83390,250,180)p
set(15,-41211,88990,250,0)p
set(15,-41211,94590,250,180)p
set(15,-41211,100190,250,180)p
set(15,-41211,105790,250,0)p
set(15,-41211,111390,250,0)p
set(55,-41211,112390,250,0)pr
set(24,-41211,114180,250,0)p

set(35,-36211,128580,-3000,0)
set(24,-36211,128580,-3000,0)
set(24,-36211,128580,-3000,180)

set(35,-46211,123580,-3500,180)
set(24,-46211,123580,-3500,0)
set(24,-46211,123580,-3500,180)

set(28,-42211,130580,-2500,180)
set(23,-42211,132580,-2500,180)
set(23,-42211,128580,-2500,0)

set(23,-41211,156000,250,0)p
set(20,-41211,158780,250,180)p
set(33,-41211,161580,250,0)
set(20,-41211,164380,250,0)p
set(32,-41211,167180,250,0)
set(20,-41211,169980,250,180)p
set(33,-41211,172780,250,0)
set(20,-41211,175580,250,0)p
set(32,-41211,178380,250,0)pr
set(20,-41211,181180,250,180)p
set(16,-41211,186780,250,180)p
set(35,-41211,186780,250,180)
set(21,-41211,192380,250,0)p
set(18,-41211,197980,250,180)p
set(36,-43111,197980,250,90)
set(36,-39311,197980,250,-90)
set(18,-41211,203580,250,180)p
set(21,-41211,209180,250,180)p
set(44,-41211,214780,250,180)p
chk(42,-41211,217580,250,0)
set(44,-41211,220380,250,0)p
set(20,-41211,225980,250,0)p

set(37,-42811,228780,250,0)
set(23,-42811,228780,250,0)
set(23,-42811,228780,250,180)

set(37,-39611,228780,250,0)
set(23,-39611,228780,250,0)
set(23,-39611,228780,250,180)

set(38,-41211,228780,250,0)
chk(40,-41211,228780,250,0)

set(10,-41211,231580,250,0)p
set(12,-39699,237220,250,-30)p
set(14,-38187,241812,250,0)pt
set(13,-33595,243324,250,-60)p
set(13,-27909,246346,250,-60)p
chk(40,-25066,247858,250,90)
set(12,-22223,246346,250,60)p
chk(40,-19380,244834,250,90)
set(13,-16537,246346,250,-60)p
chk(40,-13694,247858,250,90)
set(12,-10851,246346,250,60)p
chk(40,-8008,244834,250,90)
set(13,-5165,246346,250,-60)p
chk(40,-2322,247858,250,90)
set(12,521,246346,250,60)p
chk(40,3364,244834,250,90)
set(13,6207,246346,250,-60)p
chk(40,9050,247858,250,90)
set(12,11893,246346,250,60)p
chk(40,14736,244834,250,90)
set(13,17579,246346,250,-60)p
chk(40,20422,247858,250,90)
set(12,23265,246346,250,60)p
set(14,27857,244834,250,-90)pt
set(13,29369,240242,250,30)p
set(10,30881,234602,250,0)p
set(10,30881,229002,250,0)p
set(27,30881,229002,250,180)pr
set(10,30881,223402,250,0)p
set(10,30881,217802,250,0)p
set(20,30881,212202,250,0)p
set(15,30881,206602,250,0)p
set(16,30881,201002,250,0)p
set(21,30881,195402,250,180)p
set(18,30881,189802,250,0)p
set(18,30881,184202,250,0)p
set(18,30881,178602,250,0)p
set(18,30881,173002,250,0)p
set(21,30881,167402,250,0)p
set(44,30881,161802,250,0)p
set(44,30881,156202,250,180)p
set(20,30881,150602,250,180)p
set(10,30881,145102,250,180)p
set(13,32393,139462,250,30)p
set(14,33905,134870,250,90)pt
chk(40,35005,134870,250,90)
set(12,38497,133358,250,60)p
chk(40,41340,131846,250,90)
set(13,44183,133358,250,-60)p
set(14,48775,134870,250,180)pt
chk(40,48775,135970,250,0)
set(13,47263,139462,250,30)p
chk(40,45751,142954,250,0)
set(14,45751,144054,250,-90)pt
set(12,41159,145566,250,60)p
chk(40,38316,147078,250,90)
set(13,35473,145566,250,-60)
set(10,29833,144054,250,90)
set(10,24233,144054,250,90)
set(10,18633,144054,250,90)p
set(10,13033,144054,250,90)p
set(10,7433,144054,250,90)p
set(45,7433,144054,250,90)pr
set(10,1833,144054,250,90)p
set(10,-3767,144054,250,90)p
set(13,-9407,142542,250,-60)p
set(13,-15093,139520,250,-60)p
set(13,-20779,136498,250,-60)p
set(10,-26419,134986,250,-90)p
set(10,-32019,134986,250,-90)p
chk(40,-32019,134986,250,90)
set(10,-37619,134986,250,-90)p
set(10,-43219,134986,250,-90)p
set(10,-48819,134986,250,-90)p
set(10,-54419,134986,250,-90)p
set(12,-60059,136498,250,60)p
set(12,-65745,139520,250,60)p
set(12,-71431,142542,250,60)p
set(10,-77071,144054,250,-90)p
set(10,-82671,144054,250,-90)p
set(31,-82671,144054,250,90)pr
set(23,-83871,144054,250,-90)p

set(23,-132712,144054,250,90)p
set(10,-135512,144054,250,90)p
chk(40,-135512,144054,250,90)
set(13,-141152,142542,250,-60)p
set(14,-145744,141030,250,0)pt
set(12,-147256,136438,250,-30)p
set(10,-148768,130798,250,0)p
set(10,-148768,125198,250,0)p
set(10,-148768,119598,250,0)p
set(10,-148768,113998,250,0)p
set(49,-149568,113998,250,0)pr
set(10,-148768,108398,250,0)p
set(10,-148768,102798,250,0)p
set(10,-148768,97198,250,0)p
set(10,-148768,91598,250,0)p
set(10,-148768,85998,250,0)p
set(10,-148768,80398,250,0)p
set(10,-148768,74798,250,0)p
set(49,-147968,74798,250,180)pr
set(10,-148768,69198,250,0)p
set(10,-148768,63598,250,0)p
set(10,-148768,57998,250,0)p
set(10,-148768,52398,250,0)p
set(10,-148768,46798,250,0)p
set(52,-148268,46798,250,180)
set(52,-148768,46798,250,180)pr
set(52,-149268,46798,250,180)
set(23,-148768,44798,250,0)p

fix(41,-148768,34591,-3000,0)

set(23,-148768,24384,250,180)p
set(20,-148768,21592,250,0)p
set(15,-148768,15992,250,0)p
set(34,-148768,15992,250,0)
set(20,-148768,10392,250,180)p
set(10,-148768,4862,250,180)p
set(10,-148768,-738,250,180)p
set(10,-148768,-6000,250,180)p
chk(40,-148768,-6000,250,0)
set(38,-148768,5000,250,180)
set(38,-148768,4000,250,180)
set(38,-148768,3000,250,180)
set(38,-148768,2000,250,180)
set(38,-148768,1000,250,180)
set(38,-148768,0,250,180)
set(38,-148768,-1000,250,180)
set(38,-148768,-2000,250,180)
set(38,-148768,-3000,250,180)
set(38,-148768,-4000,250,180)
set(38,-148768,-5000,250,180)
set(38,-148768,-6000,250,180)
chk(40,-148768,-6000,250,0)
set(10,-148768,-11600,250,0)
set(13,-147256,-17240,250,30)
set(14,-145744,-21832,250,90)
set(12,-141152,-23344,250,60)p
set(10,-135512,-24856,250,90)p
set(10,-129912,-24856,250,90)p
set(29,-129912,-24856,250,-90)pr
set(10,-124312,-24856,250,90)p
set(20,-118712,-24856,250,90)p
set(44,-113112,-24856,250,90)p
set(43,-107512,-24856,250,90)p
set(44,-101912,-24856,250,-90)p
set(20,-96312,-24856,250,-90)p
set(12,-90672,-26368,250,60)p
chk(40,-90672,-26368,250,60)
set(12,-84986,-29390,250,60)p
set(12,-79300,-32412,250,60)p
set(12,-73614,-35434,250,60)p
set(12,-67928,-38456,250,60)p
set(28,-67928,-38456,250,60)pr
set(12,-62242,-41478,250,60)p
set(12,-56556,-44500,250,60)p
set(12,-50870,-47522,250,60)p
set(14,-46278,-49034,250,-90)pt
chk(40,-46278,-50634,250,0)
set(13,-44766,-53626,250,30)p
set(14,-43254,-58218,250,90)pt
chk(40,-41654,-58218,250,90)
set(12,-38662,-59730,250,60)p
set(12,-32976,-62752,250,60)p
set(12,-27290,-65774,250,60)p
set(50,-27290,-65774,250,-120)pr
set(23,-24450,-67286,250,90)

set(24,5600,-77286,250,90)
set(16,8400,-77286,250,90)
set(15,14000,-77286,250,90)
set(16,19600,-77286,250,-90)
set(33,20600,-77286,250,-90)
set(20,25200,-77286,250,-90)
set(13,30840,-75774,250,-60)
chk(40,30840,-75774,250,-60)
set(13,36480,-72752,250,-60)p
set(13,42120,-69730,250,-60)p
set(32,42120,-69730,250,-60)pr
set(13,47760,-66708,250,-60)p
set(37,47760,-66708,250,-60)
set(13,53400,-63686,250,-60)p
set(13,59040,-60664,250,-60)p
set(13,64680,-57642,250,-60)p
set(13,70320,-54620,250,-60)p
set(13,75960,-51598,250,-60)p
set(13,81600,-48576,250,-60)p
set(14,86192,-47064,250,180)pt
set(12,87704,-42472,250,-30)p
chk(40,87704,-42472,250,-30)
set(10,89216,-36832,250,0)p
set(10,89216,-31232,250,0)p
set(10,89216,-25632,250,0)p
set(10,89216,-20032,250,0)p
set(10,89216,-14432,250,0)p
set(30,89216,-11432,-250,0)pr
set(30,89216,-14432,250,0)
set(23,89216,-12432,250,180)
set(37,89216,-11432,250,180)
set(37,89216,-9432,250,180)
set(23,89216,-2432,250,0)
set(10,89216,-432,250,180)
set(30,89216,-3432,-250,180)
set(30,89216,-432,250,180)
set(37,89216,-3432,250,0)
set(37,89216,-5432,250,0)
set(10,89216,5032,250,0)
set(10,89216,10632,250,0)
set(54,88816,12632,250,0)
set(37,89616,12632,250,90)
set(54,89616,8632,250,0)
set(37,88816,8632,250,90)
set(10,89216,16232,250,0)
set(10,89216,21832,250,0)
set(10,89216,27432,250,0)p
chk(40,89216,27432,250,0)
set(12,90728,33072,250,-30)
set(14,92240,37664,250,0)
set(13,96832,39176,250,-60)p
set(12,102518,39176,250,60)p
set(14,107110,37664,250,-90)pt
set(13,108622,33072,250,30)p
chk(40,110134,30233,250,0)
set(12,108622,27386,250,-30)
set(14,107110,22794,250,180)
set(37,106110,22794,250,0)
set(37,106110,22794,250,90)
set(13,102518,21282,250,-60)
set(37,102518,21282,250,0)
set(37,102518,21282,250,90)

set(37,105326,25570,250,0)
set(37,105326,25570,250,90)
set(23,105326,25570,250,0)
set(23,105326,25570,250,180)

set(37,100726,18000,250,0)
set(37,100726,18000,250,90)
set(23,100726,18000,250,90)
set(23,100726,18000,250,-90)

set(37,105726,20070,250,0)
set(37,105726,20070,250,90)
set(23,105726,20070,250,90)
set(23,105726,20070,250,-90)

set(37,111110,22794,250,0)
set(37,111110,22794,250,90)
set(23,111110,22794,250,0)
set(23,111110,22794,250,180)

set(14,97926,19770,250,0)
set(12,96414,15178,250,-30)
chk(40,94902,12335,250,0)
set(13,96414,9492,250,30)p
chk(40,97926,6000,250,0)
set(14,97926,4900,250,90)pt
set(12,102518,3388,250,60)p
chk(40,106010,1876,250,90)
set(14,107110,1876,250,-90)pt
set(12,105598,-2716,250,-30)p
set(14,104086,-7308,250,180)pt
set(13,99494,-8820,250,-60)p
chk(40,96651,-10332,250,90)
set(12,93808,-8820,250,60)p
chk(40,90965,-7308,250,90)
set(13,88122,-8820,250,-60)p
chk(40,85279,-10332,250,90)
set(12,82436,-8820,250,60)p
set(12,76750,-5798,250,60)p
set(12,71064,-2776,250,60)p
set(12,65378,246,250,60)pf
set(12,59692,3268,250,60)p
set(12,54006,6290,250,60)p
set(52,54006,6290,250,60)pr
set(12,48320,9312,250,60)p
set(52,48320,9312,250,60)
set(12,42634,12334,250,60)
set(12,36948,15356,250,60)
set(12,31262,18378,250,60)
set(12,25576,21400,250,60)
set(10,19936,22912,250,90)
set(23,17836,22912,250,-90)

set(23,9336,20912,250,90)p
set(23,6336,20912,250,-90)p
set(28,7336,20912,250,90)pr

set(23,9336,24912,250,90)
set(23,6336,24912,250,-90)
set(29,7336,24912,250,90)

set(23,-6000,22912,250,90)
set(51,-6000,22912,250,90)
set(20,-8800,22912,250,-90)
set(15,-14400,22912,250,-90)
chk(42,-14400,22912,250,-90)
set(20,-20000,22912,250,90)p
set(10,-25600,22912,250,90)p

set(45,-32600,22912,-750,90)p
set(30,-29600,22912,-250,90)
set(30,-26600,22912,250,90)

set(46,-36600,22912,-750,90)p

set(49,-34811,22212,-1330,90)
set(49,-34811,23612,-1330,-90)
set(49,-36611,22212,-1330,90)
set(49,-36611,23612,-1330,-90)
set(49,-38411,22212,-1330,90)
set(49,-38411,23612,-1330,-90)
set(49,-40211,23612,-1330,-90)
set(49,-42011,22212,-1330,90)
set(49,-42011,23612,-1330,-90)
set(49,-43811,22212,-1330,90)
set(49,-43811,23612,-1330,-90)
set(49,-45611,22212,-1330,90)
set(49,-45611,23612,-1330,-90)


set(49,-40211,22212,-1330,90)p
set(46,-42200,22912,-750,90)p
set(46,-44200,22912,-750,90)p

set(45,-47800,22912,-750,-90)p
set(30,-50800,22912,-250,-90)p
set(30,-53800,22912,250,-90)p
set(10,-59400,22912,250,-90)p
set(20,-65000,22912,250,-90)p
set(44,-70600,22912,250,-90)p
set(44,-76200,22912,250,90)p
set(16,-81800,22912,250,-90)p
set(44,-87400,22912,250,-90)p
set(43,-93000,22912,250,-90)p
set(35,-93000,22312,250,-90)pr
set(35,-95000,23512,250,-90)
set(43,-98600,22912,250,-90)
set(43,-104200,22912,250,-90)
set(55,-104200,22912,250,-90)
set(44,-109800,22912,250,90)
set(20,-115400,22912,250,90)p
set(10,-121000,22912,250,90)p
set(12,-126640,24424,250,60)p
set(12,-132326,27446,250,60)p
set(12,-138012,30468,250,60)p
set(23,-140855,31980,250,-90)p
set(52,-141955,32330,250,90)pr
set(52,-141955,31630,250,90)

set(24,-170855,31980,250,-90)p
set(63,-170855,31980,250,-90)
set(20,-173645,31980,250,90)p
set(12,-179285,33492,250,60)p
set(14,-183877,35004,250,90)pt
chk(40,-183877,36404,250,0)
set(13,-185389,39596,250,30)p
set(13,-188411,45282,250,30)p
set(12,-188411,50968,250,-30)p
set(12,-185389,56654,250,-30)p
set(12,-182367,62340,250,-30)p
set(32,-182367,62340,250,-30)pr
set(12,-179345,68026,250,-30)p
set(12,-176323,73712,250,-30)p
set(12,-173301,79398,250,-30)p
chk(40,-171789,82590,250,0)
set(14,-171789,83990,250,0)pt
set(13,-167197,85502,250,-60)p
set(13,-161511,88524,250,-60)p
set(13,-155825,91546,250,-60)p
set(13,-150139,94568,250,-60)p
set(13,-144453,97590,250,-60)p
set(10,-138813,99102,250,90)p
set(26,-136813,99102,250,-90)pr
set(26,-135813,99102,250,90)
set(23,-136813,99102,250,90)p

set(32,-131813,99102,-1000,-89)

set(32,-130813,99602,-1000,-91)
set(32,-130813,99102,-1000,-89)
set(32,-130813,98602,-1000,-91)

set(32,-129813,100102,-1000,-89)
set(32,-129813,99602,-1000,-91)
set(32,-129813,99102,-1000,-89)
set(32,-129813,98602,-1000,-91)
set(32,-129813,98102,-1000,-89)

set(32,-128813,100602,-1000,-91)
set(32,-128813,100102,-1000,-89)
set(32,-128813,99602,-1000,-91)
set(32,-128813,99102,-1000,-89)
set(32,-128813,98602,-1000,-91)
set(32,-128813,98102,-1000,-89)
set(32,-128813,97602,-1000,-91)

set(32,-127813,101102,-1000,-89)
set(32,-127813,100602,-1000,-91)
set(32,-127813,100102,-1000,-89)
set(32,-127813,99602,-1000,-91)
set(32,-127813,99102,-1000,-89)
set(32,-127813,98602,-1000,-91)
set(32,-127813,98102,-1000,-89)
set(32,-127813,97602,-1000,-91)
set(32,-127813,97102,-1000,-89)


set(32,-130813,99102,-1400,-91)

set(32,-129813,99602,-1400,-89)
set(32,-129813,99102,-1400,-91)
set(32,-129813,98602,-1400,-89)

set(32,-128813,100102,-1400,-91)
set(32,-128813,99602,-1400,-89)
set(32,-128813,99102,-1400,-91)
set(32,-128813,98602,-1400,-89)
set(32,-128813,98102,-1400,-91)

set(32,-127813,100602,-1400,-89)
set(32,-127813,100102,-1400,-91)
set(32,-127813,99602,-1400,-89)
set(32,-127813,99102,-1400,-91)
set(32,-127813,98602,-1400,-89)
set(32,-127813,98102,-1400,-91)
set(32,-127813,97602,-1400,-89)


set(32,-129813,99102,-1800,-91)

set(32,-128813,99602,-1800,-89)
set(32,-128813,99102,-1800,-91)
set(32,-128813,98602,-1800,-89)

set(32,-127813,100102,-1800,-91)
set(32,-127813,99602,-1800,-89)
set(32,-127813,99102,-1800,-91)
set(32,-127813,98602,-1800,-89)
set(32,-127813,98102,-1800,-91)


set(32,-128813,99102,-2200,-89)

set(32,-127813,99602,-2200,-91)
set(32,-127813,99102,-2200,-89)
set(32,-127813,98602,-2200,-91)


set(32,-127813,99102,-2600,-89)


set(23,-110000,99102,250,-90)
set(38,-110000,99102,250,0)
set(38,-110000,99102,250,90)
set(10,-107100,99102,250,-90)p
set(20,-101500,99102,250,90)p
set(44,-95900,99102,250,90)p
set(43,-90300,99102,250,-90)p
set(44,-84700,99102,250,-90)p
chk(42,-84700,99102,250,-90)
set(24,-81900,99102,250,-90)p

set(23,-76800,102000,250,-45)p
set(10,-74840,103960,250,-45)
set(20,-70890,107910,250,135)
set(16,-66940,111860,250,-45)
set(16,-62990,115810,250,-45)
set(44,-59040,119760,250,135)
set(43,-55090,123710,250,-45)p

set(23,-52090,121710,250,-45)p
set(31,-50090,123710,250,-45)pr
set(23,-49090,124710,250,135)p

set(44,-51140,127660,250,-45)p
set(15,-47190,131610,250,-45)p
set(15,-43240,135560,250,-45)p
set(15,-39290,139510,250,-45)p
set(15,-35340,143460,250,-45)p
set(15,-31390,147410,250,-45)p
set(15,-27440,151360,250,-45)p
set(15,-23490,155310,250,-45)p
set(15,-19540,159260,250,-45)p
set(15,-15590,163210,250,-45)p
set(15,-11640,167160,250,-45)p
set(15,-7690,171110,250,-45)p
set(21,-3740,175060,250,-45)p
set(18,210,179010,250,-45)p
set(36,210,181510,250,45)
set(18,4160,182960,250,-45)p
set(18,8110,186910,250,-45)p
set(18,12060,190860,250,-45)p
set(18,16010,194810,250,-45)p
chk(40,19110,197310,250,90)
set(19,19110,197910,250,-45)pt
set(18,22210,194810,250,45)p
set(18,26160,190860,250,45)p
set(18,30110,186910,250,45)p
set(18,34060,182960,250,45)p
set(22,36400,180620,250,-135)p
set(10,38740,178280,250,45)p
set(10,42690,174330,250,45)p
chk(40,42690,174330,250,0)
set(38,42690,174330,250,90)
set(23,44640,172380,250,45)p

set(23,47690,169330,250,45)p
set(23,47690,169330,250,-135)p
set(78,47690,169330,250,0)pr

set(23,46690,168330,250,45)
set(23,46690,168330,250,-135)
set(37,46690,168330,250,0)
set(37,46690,168330,250,90)

set(23,48690,170330,250,45)
set(23,48690,170330,250,-135)
set(37,48690,170330,250,90)
set(37,48690,170330,250,0)

set(24,54640,162380,250,45)p
set(62,54640,162380,250,0)
set(20,56600,160420,250,-135)p
set(12,59520,155361,250,15)p
set(12,61346,149301,250,15)p
set(12,63172,143241,250,15)p
set(12,64998,137181,250,15)p
set(12,66824,131121,250,15)p
set(12,68650,125061,250,15)p
set(12,70476,119001,250,15)p
chk(40,70476,119001,250,-165)
set(14,72649,114691,250,-135)pt
set(10,69434,111476,250,-45)p
set(20,65478,107519,250,-45)p
set(16,61521,103562,250,-45)p
set(15,57564,99605,250,-45)p
set(44,53607,95648,250,-45)p
set(43,49650,91691,250,-45)p
set(43,45693,87734,250,-45)p
set(43,41736,83777,250,-45)p
set(43,37779,79820,250,-45)p
set(44,33822,75863,250,135)p
chk(42,33822,75863,250,135)
set(20,29865,71906,250,135)p
set(13,26945,66850,250,-15)p
set(13,25119,60790,250,-15)p
