snap(-15,-25,-35)
sky(255,180,40)
ground(100,75,50)
polys(105,80,55)
clouds(166,166,166,5,-500)
set(22,26600,61300,-4250,90)
set(22,26600,61300,-4000,90)
set(22,26600,61300,-3750,90)
set(22,26600,61300,-3500,90)
set(22,26600,61300,-3250,90)
set(22,26600,61300,-3000,90)
set(22,26600,61300,-2750,90)
set(22,26600,61300,-2500,90)
set(22,26600,61300,-2250,90)
set(22,26600,61300,-2000,90)
set(22,26600,61300,-1750,90)
set(22,26600,61300,-1500,90)
set(22,26600,61300,-1250,90)
set(22,26600,61300,-1000,90)
set(22,26600,61300,-750,90)
set(22,26600,61300,-500,90)
set(22,26600,61300,-250,90)
set(22,26600,61300,0,90)
set(31,32700,64000,-4500,-90)pr
set(23,34200,64000,-4500,90)p
set(23,41600,64000,-4500,-90)p
set(10,43600,64000,-4500,90)p
set(37,44600,64400,-4500,90)
set(37,42600,63600,-4500,90)
set(29,49200,64000,-4500,-90)pr
set(10,49200,64000,-4500,90)p

chk(40,55900,64000,-6250,90)
set(18,55900,64000,-6250,-90)p
set(48,60700,63000,-6250,0)
set(48,60700,58000,-6250,0)
set(19,59900,64000,-6250,-90)pt
set(18,59900,60000,-6250,0)p
set(19,59900,56000,-6250,180)pt
set(22,57900,56000,-6250,90)p
set(32,52000,56000,-6250,90)pr
set(10,54600,56000,-6250,90)p
set(23,52000,56000,-6250,-90)p
set(26,49000,56000,-6250,90)p
set(27,44000,56000,-6500,90)p
set(29,39600,55500,-6750,-90)p
set(29,39600,56500,-6750,90)p
set(31,34600,56000,-7750,90)p
chk(40,29600,56000,-10750,90)
set(32,26600,56000,-10000,-90)
set(10,26600,56000,-10000,90)
set(23,28600,56000,-10000,90)
set(10,24600,56000,-10000,90)p
set(10,19600,56000,-10000,90)p
set(10,14600,56000,-10000,90)p
set(10,24600,54500,-10000,90)
set(10,19600,54500,-10000,90)
set(10,14600,54500,-10000,90)
set(23,12600,54500,-10000,-90)
set(23,26600,54500,-10000,90)
set(10,24600,57500,-10000,90)
set(10,19600,57500,-10000,90)
set(10,14600,57500,-10000,90)
set(23,12600,57500,-10000,-90)
set(23,26600,57500,-10000,90)
set(20,9600,56000,-10000,-90)p
set(44,4600,56000,-10000,-90)p
set(43,-1000,56000,-10000,90)p
set(44,-6600,56000,-10000,90)p
set(16,4600,56000,-10000,-90)
set(16,-1000,56000,-10000,90)
set(16,-6600,56000,-10000,90)
chk(42,-6600,56000,-10000,90)
set(17,-11000,56000,-10000,0)pt
set(20,-11000,51500,-10000,180)p
set(58,-11000,51500,-10000,0)
set(23,-11000,51500,250,0)
set(23,-11000,51500,250,180)
set(23,-11000,50000,-10000,0)

set(37,-10000,42500,-8000,90)
set(48,-9230,42500,-8000,0)
set(48,-10770,42500,-8000,0)
set(23,-10000,44000,-8000,180)
set(10,-10000,42500,-8000,0)p
set(28,-10000,36500,-8000,180)p
set(10,-10000,40500,-8000,0)p
set(23,-10000,40500,-8000,0)

set(31,-11000,24500,-8000,180)p
set(23,-11000,22700,-8000,0)
set(23,-11000,30500,-8000,180)
set(10,-11000,28500,-8000,0)p
set(10,-11000,26500,-8000,0)p

fix(41,-10000,13500,-12000,0)

set(23,-9000,14000,-10000,180)
set(10,-9000,12500,-10000,0)p
set(27,-9000,8000,-10000,180)p
set(10,-9000,7000,-10000,0)p
set(23,-9000,5000,-10000,0)

set(24,-9000,1250,-12000,0)
set(15,-9000,-1500,-12000,0)p
set(34,-9000,-8500,-12000,0)p
set(15,-9000,-6500,-12000,180)p
set(24,-9000,-9300,-12000,180)

chk(40,-9000,-15000,-13600,0)
fix(41,-9000,-15000,-14000,0)

set(23,-9000,-21500,250,180)
set(22,-9000,-22000,250,0)p
set(19,-9000,-24000,250,90)pt
set(18,-4500,-24000,250,90)p
set(25,-5500,-24700,250,0)
set(36,-5500,-26500,250,180)
set(25,-3600,-24700,250,0)
set(36,-3600,-26500,250,180)
set(25,-5500,-23300,250,180)
set(36,-5500,-21500,250,0)
set(25,-3600,-23300,250,180)
set(36,-3600,-21500,250,0)
set(21,1000,-24000,0,90)p

chk(42,6600,-24000,-250,90)
set(15,6600,-24000,-250,90)p

set(17,10600,-24000,-500,180)pt
chk(42,10600,-20000,-750,0)
set(15,10600,-20000,-750,0)p
set(17,10600,-16000,-1000,-90)pt
chk(42,6600,-16000,-1250,90)
set(15,6600,-16000,-1250,90)p
set(17,2600,-16000,-1500,0)pt
chk(42,2600,-20000,-1750,0)
set(15,2600,-20000,-1750,0)p
set(17,2600,-24000,-2000,90)pt
chk(42,6600,-24000,-2250,90)
set(15,6600,-24000,-2250,90)p
set(17,10600,-24000,-2500,180)pt
chk(42,10600,-20000,-2750,0)
set(15,10600,-20000,-2750,0)p
set(17,10600,-16000,-3000,-90)pt
chk(42,6600,-16000,-3250,90)
set(15,6600,-16000,-3250,90)p
set(17,2600,-16000,-3500,0)pt
chk(42,2600,-20000,-3750,0)
set(15,2600,-20000,-3750,0)p
set(17,2600,-24000,-4000,90)pt
chk(42,6600,-24000,-4250,90)
set(15,6600,-24000,-4250,90)p
set(17,10600,-24000,-4500,180)pt
chk(42,10600,-19500,-4500,0)
set(15,10600,-19500,-4500,0)p
set(20,10600,-14100,-4500,0)p
chk(40,11000,-10500,-4500,-45)
set(14,10600,-10100,-4500,0)pt
set(37,15180,-8592,-4500,-60)
set(10,15180,-8592,-4500,-60)
set(13,15180,-8592,-4500,-60)p
set(14,19760,-7084,-4500,180)pt
set(37,21272,-2490,-4500,-30)
set(10,21272,-2490,-4500,-30)
set(12,21272,-2490,-4500,-30)p

set(20,22782,3148,-4500,180)p
set(44,22782,8698,-4500,180)p
set(15,22782,8698,-4500,180)
set(43,22782,14200,-4500,180)p
set(15,22782,14200,-4500,180)
set(53,22782,19200,-4500,0)pr
set(43,22782,19200,-4500,0)p
set(15,22782,19200,-4500,0)
set(43,22782,24200,-4500,180)p
set(15,22782,24200,-4500,180)
chk(42,22782,29200,-4500,0)
set(43,22782,29200,-4500,0)p
set(15,22782,29200,-4500,0)
set(55,22782,34200,-4500,0)pr
set(44,22782,34200,-4500,0)p
set(15,22782,34200,-4500,0)
set(24,22782,37000,-4500,0)p

set(18,22782,46000,-11500,0)
set(18,22782,46000,-11250,0)
set(18,22782,46000,-11000,0)
set(18,22782,46000,-10750,0)
set(18,22782,46000,-10500,0)
set(18,22782,46000,-10250,0)
set(18,22782,46000,-10000,0)
set(18,22782,46000,-9750,0)
set(18,22782,46000,-9500,0)
set(18,22782,46000,-9250,0)
set(18,22782,46000,-9000,0)
set(18,22782,46000,-8750,0)
set(18,22782,46000,-8500,0)
set(18,22782,46000,-8250,0)
set(18,22782,46000,-8000,0)
set(18,22782,46000,-7750,0)
set(18,22782,46000,-7500,0)
set(18,22782,46000,-7250,0)
fix(41,22782,46000,-7250,0)

set(18,22782,51000,-11500,0)p
set(36,23982,56000,-11500,-90)
set(36,21582,56000,-11500,90)
set(18,22782,56000,-11500,0)p
set(22,22782,59000,-11500,0)p
set(10,23782,61300,-11500,90)p
set(14,22782,61300,-11500,-90)pt
set(10,18782,61300,-11500,-90)p
set(10,13782,61300,-11500,-90)p
chk(40,8782,61300,-11500,90)
set(10,9782,61300,-11500,-90)p
set(14,5782,61300,-11500,0)pt
set(10,5782,57300,-11500,0)p
set(10,5782,51800,-11500,0)p
set(10,5782,46200,-11500,0)p
set(10,5782,41100,-11500,0)p

set(26,5782,17300,600,0)
set(26,5782,18200,100,0)
set(26,5782,19100,-400,0)
set(26,5782,20000,-900,0)
set(26,5782,20900,-1400,0)
set(26,5782,21800,-1900,0)
set(26,5782,22700,-2400,0)
set(26,5782,23600,-2900,0)
set(26,5782,24500,-3400,0)
set(26,5782,25400,-3900,0)
set(26,5782,26300,-4400,0)
set(26,5782,27200,-4900,0)
set(26,5782,28100,-5400,0)
set(26,5782,29000,-5900,0)
set(26,5782,29900,-6400,0)
set(26,5782,30800,-6900,0)
set(26,5782,31700,-7400,0)
set(26,5782,32600,-7900,0)
set(26,5782,33500,-8400,0)
set(26,5782,34400,-8900,0)
set(26,5782,35300,-9400,0)
set(26,5782,36200,-9900,0)
set(26,5782,37100,-10400,0)
set(26,5782,38000,-10900,0)

chk(40,5782,38000,-10900,0)
chk(40,5782,37100,-10400,0)
chk(40,5782,36200,-9900,0)
chk(40,5782,35300,-9400,0)
chk(40,5782,34400,-8900,0)
chk(40,5782,33500,-8400,0)
chk(40,5782,32600,-7900,0)
chk(40,5782,31700,-7400,0)
chk(40,5782,30800,-6900,0)
chk(40,5782,29900,-6400,0)
chk(40,5782,29000,-5900,0)
chk(40,5782,28100,-5400,0)
chk(40,5782,27200,-4900,0)
chk(40,5782,26300,-4400,0)
chk(40,5782,25400,-3900,0)
chk(40,5782,24500,-3400,0)
chk(40,5782,23600,-2900,0)
chk(40,5782,22700,-2400,0)
chk(40,5782,21800,-1900,0)
chk(40,5782,20900,-1400,0)
chk(40,5782,20000,-900,0)
chk(40,5782,19100,-400,0)
chk(40,5782,18200,100,0)
chk(40,5782,17300,600,0)

set(10,5782,15300,250,0)p
set(10,5782,10300,250,0)p
set(13,7294,4660,250,30)p
set(13,10316,-1026,250,30)p
set(13,13340,-6712,250,30)p

set(14,14850,-11300,250,180)pt

set(10,10500,-11300,250,90)p
set(10,5200,-11300,250,90)p
chk(40,6200,-11300,250,90)
chk(40,5700,-11300,250,90)
chk(40,5200,-11300,250,90)
chk(40,4700,-11300,250,90)
chk(40,4200,-11300,250,90)
set(37,6200,-11100,250,90)
set(37,5700,-11500,250,90)
set(37,5200,-11100,250,90)
set(37,4700,-11500,250,90)
set(37,4200,-11100,250,90)
set(10,4200,-11300,250,90)p
set(14,0,-11300,250,90)pt
chk(40,400,-10900,250,45)
set(10,0,-7000,250,0)p
set(10,0,-5600,250,0)p
chk(40,0,0,250,0)
set(10,0,0,250,0)p

maxt(0,70000,0)
maxb(0,-30000,0)
maxr(0,70000,0)
maxl(0,-20000,0)
