name(The Scenic Route)
snap(0,0,20)
sky(200,250,255)
ground(0,155,0)
polys(0,145,0)
clouds(233,235,246,0,-1999)
set(15,-700,62300,250,180)p
set(15,-700,67900,250,0)p
chk(42,-700,71867,250,0)
set(15,-700,73500,250,180)p
set(17,-700,78050,250,-90)
set(15,-5250,78050,250,90)p
set(15,-10850,78050,250,-90)p
set(55,-13650,78050,250,90)pr
set(15,-16450,78050,250,-90)p
set(44,-22050,78050,250,-90)p
set(44,-27650,78050,250,90)p
set(15,-33250,78050,250,90)p
set(15,-38850,78050,250,-90)p
set(16,-44450,78050,250,-90)p
chk(42,-47250,78050,250,90)
set(17,-49000,78050,250,0)
set(15,-49000,73500,250,180)p
set(17,-49000,68950,250,90)
set(15,-44450,68950,250,-90)p
set(55,-41650,68950,250,90)pr
set(15,-38850,68950,250,-90)p
set(15,-33250,68950,250,90)p
set(15,-27650,68950,250,-90)p
set(15,-22050,68950,250,90)p
set(15,-16450,68950,250,-90)p
set(15,-10850,68950,250,90)p
set(15,-5250,68950,250,-90)p
set(53,-3790,68950,250,-90)pr
set(24,-2450,68950,250,-90)p
set(24,1090,68950,250,90)p
set(53,2290,68950,250,90)pr
set(15,3890,68950,250,90)p
set(15,9490,68950,250,-90)p
set(15,15090,68950,250,90)p
set(17,19640,68950,250,-90)
chk(42,19640,67200,250,0)
set(44,19640,64400,250,0)p
set(44,19640,58800,250,180)p
set(17,19640,54250,250,180)
set(15,15090,54250,250,-90)p
set(34,12290,54250,250,90)pr
set(15,9490,54250,250,90)p
set(16,3890,54250,250,90)p
set(24,1090,54250,250,90)p
set(62,-700,54250,250,-90)
set(24,-2484,54250,250,-90)p
set(16,-5284,54250,250,-90)p
set(15,-10884,54250,250,90)p
set(15,-16484,54250,250,-90)p
set(17,-21034,54250,250,0)
chk(42,-21034,52500,250,0)
set(15,-21034,49700,250,0)p
set(15,-21034,44100,250,180)p
set(15,-21034,38500,250,0)p
chk(42,-21034,35700,250,0)
set(17,-21034,33950,250,180)
set(17,-24534,33950,250,90)
set(44,-24534,38500,250,180)p
set(63,-24300,38850,250,90)
set(63,-24925,40825,250,0)
set(62,-24175,41450,250,180)
set(63,-24175,42938,250,180)
set(63,-24925,43130,250,0)
set(62,-24175,43845,250,180)
chk(42,-24534,44100,250,90)
set(43,-24534,44100,250,0)p
set(62,-24925,44200,250,0)
set(63,-24925,45110,250,180)
set(62,-24125,45850,250,-90)
set(62,-24925,46023,250,0)
set(63,-24534,46900,250,180)
set(63,-24825,48400,250,90)
set(44,-24534,49700,250,0)p
set(17,-24534,54250,250,-90)
set(17,-28034,54250,250,0)
chk(42,-28034,52500,250,0)
set(44,-28034,49700,250,0)p
set(35,-28034,49150,250,0)pr
set(44,-28034,44100,250,180)p
set(16,-28034,38500,250,180)p
set(44,-28034,32900,250,0)p
set(44,-28034,27300,250,180)p
set(15,-28034,21700,250,180)p
set(15,-28034,16100,250,0)p
set(15,-28034,10500,250,180)p
set(15,-28034,4900,250,0)p
set(15,-28034,-700,250,180)p
set(15,-28034,-6300,250,0)p
chk(42,-26284,-10850,250,90)
set(17,-28034,-10850,250,90)
set(15,-23484,-10850,250,90)p
set(33,-20684,-10850,250,90)pr
set(15,-17884,-10850,250,90)p
set(33,-15084,-10850,250,-90)pr
set(15,-12284,-10850,250,-90)p
set(33,-9484,-10850,250,-90)pr
set(16,-6684,-10850,250,90)p
set(33,-3884,-10850,250,90)pr
set(16,-1084,-10850,250,-90)p
set(33,1716,-10850,250,90)pr
set(15,4516,-10850,250,90)p
set(62,5250,-10436,250,0)
set(62,6942,-11307,250,90)
set(62,7862,-10371,250,180)
set(63,9285,-10592,250,0)
set(15,10116,-10850,250,-90)p
set(62,11378,-11307,250,90)
set(62,12351,-10384,250,-90)
set(16,15716,-10850,250,-90)p
set(15,21316,-10850,250,90)p
chk(42,24116,-10850,250,90)
set(17,25866,-10850,250,180)
set(16,25866,-6300,250,0)p
set(15,25866,-700,250,0)p
set(53,25866,2100,250,180)pr
set(44,25866,4900,250,180)p
fix(41,25866,7700,-2000,0)
set(44,25866,10500,250,0)p
set(53,25866,13300,250,0)pr
set(15,25866,16100,250,180)p
set(17,25866,20650,250,-90)
chk(42,24116,20650,250,90)
set(15,21316,20650,250,90)p
set(15,15716,20650,250,-90)p
set(15,10116,20650,250,90)p
chk(42,7316,20650,250,90)
set(17,5566,20650,250,0)
set(15,5566,16100,250,180)p
set(35,5566,13300,250,180)pr
set(15,5566,10500,250,0)p
set(15,5566,4900,250,180)p
set(15,5566,-700,250,0)p
set(17,5566,-5250,250,180)
chk(42,3816,-5250,250,90)
set(15,1016,-5250,250,-90)p
set(15,-4584,-5250,250,90)p
set(15,-10184,-5250,250,-90)p
set(17,-14734,-5250,250,90)
chk(42,-14734,-3500,250,0)
set(17,-14734,-1750,250,-90)
set(63,-16302,-1288,250,-90)
set(17,-18234,-1750,250,0)
chk(42,-18234,-3500,250,0)
set(63,-18234,-3500,250,90)
set(17,-18234,-5250,250,180)
set(62,-19632,-5642,250,90)
set(62,-19914,-4772,250,-90)
set(17,-21734,-5250,250,90)
set(15,-21734,-700,250,180)p
set(15,-21734,-700,250,180)p
set(15,-21734,4900,250,0)p
set(17,-21734,9450,250,0)
chk(42,-19734,9450,250,90)
set(15,-17184,9450,250,90)p
set(15,-13667,9450,250,-90)p
set(15,-10150,9450,250,90)p
set(15,-4550,9450,250,-90)p
chk(42,-2000,9450,250,90)
set(17,0,9450,250,180)

set(65,3151,23240,250,0)
set(65,-23838,25432,250,90)
set(65,17947,34474,250,-90)
set(65,31647,46119,250,0)
set(65,-14659,60002,250,90)
set(71,-23427,56577,250,-90)
set(71,3014,65893,250,0)
set(71,-24797,31232,250,90)
set(72,-24102,-7651,250,180)
set(70,-16640,-5740,250,-90)
set(73,-8504,-644,250,0)
set(74,23510,-8288,250,90)
set(75,29516,-9744,250,180)
set(75,28879,24654,250,-90)
set(75,33161,14494,250,0)
set(73,33161,24130,250,90)
set(67,25670,39703,250,180)
set(70,20636,52520,250,-90)
set(70,31256,53960,250,0)
set(72,1932,51656,250,90)
set(71,1896,44420,250,180)
set(66,-46124,71120,250,-90)
set(67,-51632,76844,250,0)
set(68,-51740,68492,250,90)
set(68,-29664,55008,250,180)
set(69,-19384,63640,250,-90)
set(69,-41464,66412,250,0)
set(73,-615,28095,250,90)
set(73,-13145,29390,250,180)
set(74,-7755,35465,250,-90)
set(65,-5080,75505,250,0)
set(65,-5010,81210,250,90)
set(66,16175,66210,250,180)
set(66,21250,70060,250,-90)
set(66,7560,59195,250,0)
set(67,-17315,73155,250,90)
set(67,1410,73335,250,180)
set(68,-3960,66020,250,-90)
set(70,-5120,56540,250,0)
set(70,3920,56340,250,90)
set(68,-3720,51800,250,180)
set(73,-19046,52120,250,-90)
set(74,-18074,52372,250,0)
set(75,-18632,50860,250,90)
set(75,-22934,54046,250,180)
set(67,-22752,36962,250,-90)
set(69,-22752,36062,250,0)
set(69,15371,4000,250,90)
set(69,34035,-2302,250,180)
set(69,-13044,80108,250,-90)
set(69,-27472,80528,250,0)


maxl(0,-52600,-11790)
maxb(0,-14190,-50200)
maxr(0,38600,-11790)
maxt(0,81809,-50200)

